Date,BTC-USD_ret,ETH-USD_ret,SPY_ret,btc_roll_vol
2020-03-15,0.036910617960911996,0.015475962795865161,0.0,0.12913983054725148
2020-03-16,-0.07006915676163483,-0.1166674150987117,-0.10942376747268301,0.128333208264966
2020-03-17,0.04210793838741411,0.030169066268947553,0.05399217330180117,0.1314099523741965
2020-03-18,0.0024512036855608432,0.007894498612091683,-0.05063305188499623,0.1309332450477972
2020-03-19,0.18187755736638023,0.1894040141620661,0.0021252458971485755,0.14764699527124772
2020-03-20,0.001225199953657663,-0.02823472111521519,-0.043094307160320366,0.14767432822248516
2020-03-21,-0.00221203491300348,0.0006143190364296114,0.0,0.14765346686889663
2020-03-22,-0.05736583896317804,-0.07150768570449428,0.0,0.0812076848391186
2020-03-23,0.10052048673231173,0.09398593784316334,-0.025568061928512242,0.07881218875256368
2020-03-24,0.04963733427047878,0.028536004986446484,0.09060296357320263,0.07368765226094348
2020-03-25,-0.007979552925792555,-0.01848893815284358,0.014970074513341647,0.07448197794252169
2020-03-26,0.005295181540467819,0.015901101242766114,0.05839003598351877,0.06737792240551156
2020-03-27,-0.03672214358569481,-0.031971413141401506,-0.02978588929615822,0.07054325965711665
2020-03-28,-0.035179534234601295,-0.022035925578709925,0.0,0.0727696461684942
2020-03-29,-0.051288198783903005,-0.04124672033266186,0.0,0.04837090900469767
2020-03-30,0.08574723804008189,0.05829424129056493,0.032475845899106126,0.056045925349701584
2020-03-31,0.0013690436954885143,0.005184366716448396,-0.014905340433733927,0.05600582838490071
2020-04-01,0.026112924097839496,0.01527757028175758,-0.0450048741197655,0.05166334580110372
2020-04-02,0.028281287899985408,0.047145747088574996,0.023075365360566202,0.042403206242093046
2020-04-03,-0.008866740365705117,0.0004376869758151436,-0.014454089767504952,0.039747148929481384
2020-04-04,0.01992164308903499,0.02201459263306571,0.0,0.040050104865268485
2020-04-05,-0.011124520572645125,-0.011518742372937596,0.0,0.040302619109725504
2020-04-06,0.0707764242948763,0.17826423737809294,0.06716608982088657,0.04311678057418248
2020-04-07,-0.013114627068677276,-0.023850264996428838,0.0010195725398036704,0.04090950473639294
2020-04-08,0.02197254365887824,0.045667511481618295,0.03356829569449138,0.03368495918131558
2020-04-09,-0.004364445986660415,-0.010626600139346465,0.015217407933588722,0.025929023396798912
2020-04-10,-0.05979058460566089,-0.07256546063848213,0.0,0.03472391778805604
2020-04-11,-0.0009336774645052337,-0.0012399681825301379,0.0,0.03411611049898375
2020-04-12,0.016329994685138294,0.01849627417518529,0.0,0.03338318957058459
2020-04-13,-0.018082418492216368,-0.030177461003746964,-0.009130149332435278,0.033873256689077536
2020-04-14,-0.0003812781513637953,0.008426140484949274,0.029492991425315473,0.03329380936323998
2020-04-15,-0.029275847531044064,-0.02734513160377705,-0.02124820851391651,0.034450200034805874
2020-04-16,0.07146740203164859,0.12310565300359055,0.0048242004866985155,0.034612002786924216
2020-04-17,-0.002897315751431484,-0.003013514905287895,0.02701542643760324,0.0343849564539128
2020-04-18,0.02275595669052466,0.08899759665861384,0.0,0.03444293143537106
2020-04-19,-0.009402505352301915,-0.02835015946648345,0.0,0.03454216209833805
2020-04-20,-0.04276646838190479,-0.05130521634525309,-0.017617833513200787,0.03161976807307389
2020-04-21,-0.00023761461322069355,0.0025568412529346496,-0.030363293435012095,0.031616583695559315
2020-04-22,0.034429236680519004,0.05709163292415953,0.02219444195926612,0.03309118029363829
2020-04-23,0.043910071328696176,0.013302836854422573,-7.155668069724896e-05,0.034568024059868245
2020-04-24,0.016309658285092787,0.022743865494742277,0.013938346373549626,0.034480436901484154
2020-04-25,0.002520911948821203,0.0331772757444222,0.0,0.031771839283316346
2020-04-26,0.014522071498782596,0.00921785043358514,0.0,0.024526634710344438
2020-04-27,0.015069777105927384,-0.00047040529712105705,0.014418922666161516,0.024303696255257405
2020-04-28,0.001469741643032707,0.006037143067803674,-0.00459838110213262,0.023964020893943127
2020-04-29,0.1273180520232342,0.09350505112105334,0.026178176811697096,0.04390309136749342
2020-04-30,-0.01618949646720247,-0.04316844161041067,-0.00931067982260847,0.04024931399592059
2020-05-01,0.023816089558295506,0.03187372256679111,-0.02647321637083977,0.03935451569109748
2020-05-02,0.013968791699848548,0.005164233538947682,0.0,0.03941775269585825
2020-05-03,-0.010138170944239966,-0.020398093365129433,0.0,0.04012490359600998
2020-05-04,0.0017067266322232655,-0.013080637151445917,0.002758030588493554,0.040492350313037426
2020-05-05,0.010144678859214995,-0.006723281251511892,0.009239431648472962,0.04025200589588944
2020-05-06,0.029511199738283755,-0.013147723734789674,-0.006778846952391171,0.04037999921585128
2020-05-07,0.07366214135771076,0.04034988409481799,0.01206699086245444,0.04374909110084329
2020-05-08,-0.010938284289408906,0.00330757754176636,0.01654585046759216,0.044673401864125384
2020-05-09,-0.025274608612654736,-0.006532882629624814,0.0,0.02881678990163839
2020-05-10,-0.0872915214038874,-0.10869825445616199,0.0,0.04164598051617935
2020-05-11,-0.017659566044374797,-0.014245641667949727,0.00020544204694306067,0.04128641627590692
2020-05-12,0.023562712138033515,0.018286301098228597,-0.019931572507387973,0.041812795572955
2020-05-13,0.05287193516704303,0.05219297764835762,-0.017685999919163087,0.0449575742712809
2020-05-14,0.05002535168149658,0.018855121721672363,0.011967197029881582,0.04710598482368847
2020-05-15,-0.04166180495059313,-0.03609984668213273,0.0045975421701038854,0.049840784148391305
2020-05-16,0.005233209039209763,0.025837796493022314,0.0,0.049082409204976224
2020-05-17,0.03132400103227817,0.03229848650838507,0.0,0.04377765559943868
2020-05-18,0.005773698991511145,0.035559036772175645,0.03045923565079578,0.0437166594044675
2020-05-19,0.00025321252090737545,-0.005006147613569656,-0.0102711375306076,0.0428332917645742
2020-05-20,-0.02117954918100662,-0.015714933991157864,0.016988233644743556,0.030925192375447993
2020-05-21,-0.04633209978369557,-0.04861158117206166,-0.006904195079781239,0.034749342231430023
2020-05-22,0.01110086707949609,0.036449129788362455,0.0018990552077200462,0.034269145423196284
2020-05-23,0.0029087652089092586,0.007362134898328376,0.0,0.02982634090498087
2020-05-24,-0.045488748514099786,-0.030302926168874977,0.0,0.027104932609436135
2020-05-25,0.013260696716498988,0.014574278854364353,0.0,0.025446722597223286
2020-05-26,-0.008070322664891605,-0.016644452016541522,0.01232068508139883,0.025239008079374556
2020-05-27,0.039158209254817056,0.03447766642205541,0.014878983057020845,0.026598976552731933
2020-05-28,0.037548495632866885,0.05255582341240994,-0.0018450445355577827,0.029724827264064172
2020-05-29,-0.009093976247976698,0.0037968519368642983,0.004455904296554625,0.029803999133511633
2020-05-30,0.02768159825145977,0.0982007880562834,0.0,0.030421800538816723
2020-05-31,-0.024674768232348376,-0.046916009527802616,0.0,0.027175235483080463
2020-06-01,0.07464386293982206,0.06934085140049451,0.004041944146714549,0.035162739159426526
2020-06-02,-0.06269774820259899,-0.03956692752858926,0.00828005941599752,0.04221023338856299
2020-06-03,0.013317594606312655,0.02934109196296908,0.0133083188699048,0.03844264219916943
2020-06-04,0.014903505382374727,0.0010118396234197746,-0.0026268547628053307,0.03846112067979663
2020-06-05,-0.013785177382049874,-0.01310990485636565,0.025629618870463,0.03880486396373157
2020-06-06,-0.0012263695520872142,0.0029405915366731428,0.0,0.0374772199468775
2020-06-07,0.010894586827723485,0.013375413294720806,0.0,0.035870833880507796
2020-06-08,0.0012948980117710729,0.004660713906727398,0.012087449073976408,0.03563141155165422
2020-06-09,0.0024777121338637187,-0.005677614763718752,-0.007457024821750591,0.03465084149316225
2020-06-10,0.007594610876882513,0.01034452659686913,-0.005579784966861512,0.033421659736597296
2020-06-11,-0.05555301055894357,-0.0636193193226281,-0.057648883146798724,0.02810119727025605
2020-06-12,0.01706353064227928,0.024991264328575902,0.011976026204743029,0.02147759558034519
2020-06-13,-0.0005871213994007585,0.005960735282637852,0.0,0.02094130172752468
2020-06-14,-0.009338962291258746,-0.020066832171668825,0.0,0.020196602646983863
2020-06-15,0.006808938469139436,-0.017879231889114333,0.009335465392986908,0.020151085429018955
2020-06-16,0.009239764861221245,0.01951585350776308,0.019247687451090068,0.020468326839471918
2020-06-17,-0.006056760681470541,-0.005920639720965792,-0.004153971397910183,0.02007090290550055
2020-06-18,-0.007216479234543938,-0.003978524779853054,0.0003851211881900074,0.02006287146569428
2020-06-19,-0.013156009327927487,-0.02138238017769012,-0.005714984510027721,0.02014932631376722
2020-06-20,0.004771982890003024,0.009403835282570716,0.0,0.01997039638213267
2020-06-21,-0.0030764990320015784,-0.001240606272525424,0.0,0.009453391887685748
2020-06-22,0.03709174751916078,0.05914396254513776,0.006415079029645998,0.01435664564175653
2020-06-23,-0.0019753474772544743,0.0066339911121067185,0.0046039153595685,0.014389483375653047
2020-06-24,-0.03282025643027875,-0.03428203573727662,-0.0255089262336331,0.017884199123612644
2020-06-25,-0.005239308190707503,-0.011994498428122169,0.01072056863942672,0.01773188851902384
2020-06-26,-0.010998117562784016,-0.014065340211250388,-0.023751250054536155,0.017479451888408368
2020-06-27,-0.012826410118569775,-0.029208468909296514,0.0,0.01770331881426125
2020-06-28,0.010855408054862181,0.01070764753067932,0.0,0.018312184049968972
2020-06-29,0.005170015512075743,0.012636955023823893,0.014697332159115284,0.018069052365378646
2020-06-30,-0.005751513982724221,-0.008237992176384878,0.012809517276056948,0.018008050088188055
2020-07-01,0.00988532488788163,0.021202377597294486,0.007004875765295626,0.01838113778014228
2020-07-02,-0.011368806022981404,-0.007447520504911931,0.005506854117106164,0.01288994277092087
2020-07-03,-0.00395756024273064,-0.017459734949675898,0.0,0.012844762404119067
2020-07-04,0.004972274697731871,0.016358712330749814,0.0,0.008949488291307397
2020-07-05,-0.00641072801130238,-0.006153097654430395,0.0,0.009005170885120681
2020-07-06,0.0332305643833104,0.06081589777420948,0.015437249797975339,0.013736615727484268
2020-07-07,-0.01314037643510968,-0.01008111519525312,-0.010313859787484447,0.013775536825443788
2020-07-08,0.019028359994139876,0.03176603807977707,0.007648813012105293,0.01455663236804118
2020-07-09,-0.015948231171979632,-0.014813526312332126,-0.005692778717577007,0.015719023528325698
2020-07-10,9.052022711308894e-05,-0.008357374289335473,0.010210347779288309,0.015545597629462749
2020-07-11,-0.004145030168397623,-0.006335704650459517,0.0,0.015350476653266719
2020-07-12,0.003912550206798482,0.011164884814891307,0.0,0.014818364209174232
2020-07-13,-0.003545059255915528,-0.010436943542246224,-0.008658762626176375,0.014801233938993373
2020-07-14,-4.331537576462985e-05,0.0025329360010484248,0.012958834543140618,0.014766902141769999
2020-07-15,-0.005450155524782674,-0.007443290455772633,0.009187389416349223,0.014714180510207769
2020-07-16,-0.006593108913667822,-0.020059424047782826,-0.0032936517094536155,0.009664341169910842
2020-07-17,0.002098616025556055,-0.0037142380015947607,0.002899127137026669,0.008992859992720603
2020-07-18,0.0008356608977502233,0.01164534919888971,0.0,0.005723406082480026
2020-07-19,0.002923597193133398,0.01275547512299724,0.0,0.0036826605594920694
2020-07-20,-0.0023499201650132306,-0.00978814573808362,0.0080816678535649,0.0036838462402821242
2020-07-21,0.02298678850016933,0.03753308072724826,0.002127294971965288,0.008345212640963627
2020-07-22,0.016050921443329758,0.07009284681918926,0.005692126432777389,0.009536495494994105
2020-07-23,0.00584848921034431,0.047669180441096026,-0.011931570689493576,0.009313983413534632
2020-07-24,-0.004611142289210002,0.01647814895460087,-0.006440307127119849,0.009621135172426852
2020-07-25,0.014702976045533722,0.08896836282346765,0.0,0.009724102696369506
2020-07-26,0.023566295475673238,0.018374375158832335,0.0,0.010322328177529068
2020-07-27,0.1096100707382146,0.03833595396673606,0.007292233417021121,0.03341445830158841
2020-07-28,-0.007101328925793737,-0.015106155699835422,-0.006342493639711844,0.03398214934230314
2020-07-29,0.017194865809297744,0.004843187189946141,0.012298808289121332,0.03356820341509433
2020-07-30,0.0009680757576464583,0.05152803741320544,-0.00356773521143261,0.03334289012549276
2020-07-31,0.0191025870102548,0.032780799608892464,0.007902219919961206,0.033325835166729476
2020-08-01,0.03851523428168302,0.11472873899322056,0.0,0.03381851774930753
2020-08-02,-0.060034265575901635,-0.037715461237258996,0.0,0.04255569615706537
2020-08-03,0.017436321777176023,0.042149003171452204,0.00695228090073452,0.041983036507567684
2020-08-04,-0.00359726129861071,0.009268358966418422,0.0038623786090659085,0.04250902650471861
2020-08-05,0.04828976175167332,0.030048280137513927,0.006210855419793493,0.04372752494975629
2020-08-06,0.002788023660583505,-0.016505944076137702,0.006684742954221168,0.029655386201405096
2020-08-07,-0.01513618086086388,-0.03911540565284821,0.000718112558368178,0.03019457009551121
2020-08-08,0.013151196120374076,0.038139730716217235,0.0,0.030063004270707756
2020-08-09,-0.006662100973708895,-0.007276661870967205,0.0,0.03030494729320969
2020-08-10,0.017332698670629254,0.01218836889304864,0.0029885641227902493,0.030220985547972156
2020-08-11,-0.03936534391564839,-0.039161394722536436,-0.008254370029738833,0.03071499413365071
2020-08-12,0.015284938573538076,0.027972008335723553,0.013942298149042687,0.02343198195589041
2020-08-13,0.017195015111304723,0.09645854080361627,-0.0018077109781819978,0.023417817078323373
2020-08-14,-0.0012955213149429268,0.020189392691058572,2.9467531463822638e-05,0.023335879392688847
2020-08-15,0.008227394765919493,-0.009243090532024323,0.0,0.01791852646610808
2020-08-16,0.0022843551383793237,0.0009961849763249209,0.0,0.0179141242074037
2020-08-17,0.03040482644811049,-0.009809825584340293,0.0031766428884354436,0.019078358078400474
2020-08-18,-0.021475461465219614,-0.013647292197162653,0.0021604977596980657,0.020644810533395626
2020-08-19,-0.019426708460436926,-0.04061076745635395,-0.004163965355932442,0.021624526514680203
2020-08-20,0.01021312934149976,0.024543424978067163,0.003113616800977992,0.02113567267270122
2020-08-21,-0.024067507803910648,-0.06558798361324525,0.0035474711941025916,0.01831938985181291
2020-08-22,0.007706363621583279,0.017240676181713654,0.0,0.017847206045435902
2020-08-23,-0.0014533293195752028,-0.011243703706330876,0.0,0.01691414903414146
2020-08-24,0.00940844236539995,0.04282158587440188,0.010133023893338367,0.017221415512122504
2020-08-25,-0.034690018052305094,-0.05915350070348824,0.0034994709054547712,0.020100707889554446
2020-08-26,0.010753745063331488,0.006419482369232288,0.01002552343869989,0.020572930626377908
2020-08-27,-0.01435938403704018,-0.00991935862142268,0.002186500357860499,0.016991711016440855
2020-08-28,0.01934954061432026,0.034607699121382396,0.006459705976428642,0.01818699388501391
2020-08-29,-0.0030872658111327222,0.010222462637086371,0.0,0.017326376513846487
2020-08-30,0.017784220187846422,0.07119958469630605,0.0,0.018069911300698422
2020-08-31,-0.0026201196706430174,0.015602445733341463,-0.003622784543598434,0.016243290810291553
2020-09-01,0.024797762089964426,0.09647005795804109,0.009418637374275285,0.017860184333596842
2020-09-02,-0.04648471948812871,-0.07758361882075893,0.0144638623883373,0.02371104962422408
2020-09-03,-0.10239476124641311,-0.123553539238214,-0.03441426877787401,0.03912649084732219
2020-09-04,0.02601355576262887,0.006661656260499305,-0.008164607593650341,0.04010069916398728
2020-09-05,-0.03255823502891142,-0.13646435756459385,0.0,0.04030561927517712
2020-09-06,0.010893696409813414,0.053994510368928994,0.0,0.04088349351368607
2020-09-07,0.00867790498409815,-0.0019492226211732522,0.0,0.04019974947656762
2020-09-08,-0.022956306264775628,-0.04273465666874776,-0.027322855759955078,0.040316583583544036
2020-09-09,0.010939236349907233,0.04001131385125989,0.019747252605262222,0.039811840880373435
2020-09-10,0.011793293850096198,0.04839475251697656,-0.01736371427971739,0.04046756765438406
2020-09-11,0.0036452631180188266,0.01791267308646205,0.0005090996142183002,0.03890368223872583
2020-09-12,0.003966560559340859,0.03332710268956118,0.0,0.0373543142415556
2020-09-13,-0.011340078630605377,-0.05582138745017018,0.0,0.017844534306134006
2020-09-14,0.0345883839286778,0.03200167493140915,0.013171217962819615,0.0193292580952685
2020-09-15,0.010871177190313608,-0.032946416481143825,0.005052455972717418,0.01519799336374854
2020-09-16,0.01648188444401355,0.002667157170638479,-0.003968719031368639,0.01549338136472463
2020-09-17,-0.0023612995663134795,0.0634394758227228,-0.008795324215058686,0.015725697043216545
2020-09-18,-0.00040225598714782596,-0.011965201952840343,-0.01151251824886812,0.012459050085085306
2020-09-19,0.013683545731443925,0.003069586260487034,0.0,0.012565205749541779
2020-09-20,-0.014067993350005525,-0.03758723421298804,0.0,0.014265257561998907
2020-09-21,-0.04351800185522625,-0.07887489895061639,-0.011129512290212196,0.0211055025762246
2020-09-22,0.0072833400259153525,0.00794971555350954,0.010184228981962473,0.021186871461090828
2020-09-23,-0.027733979972724532,-0.06788579355602253,-0.02319092885914331,0.022828918358972366
2020-09-24,0.050153282066164984,0.08794099866959249,0.0026655546660903084,0.02582271761476732
2020-09-25,-0.006259218747560857,0.008093951580075087,0.01616695246146138,0.025665716248653846
2020-09-26,0.005424892199001441,0.009383864826871147,0.0,0.02507589763640575
2020-09-27,0.0022831856976197606,0.005486566064312859,0.0,0.02510692263694365
2020-09-28,-0.006089609852421796,-0.006376154798124589,0.016609291834915885,0.025148323629160384
2020-09-29,0.012604356977915954,0.012946190125610713,-0.005446009444856292,0.02507630810755508
2020-09-30,-0.00554646448346463,0.0005016740848944323,0.007581836330785574,0.024763175124425902
2020-10-01,-0.015303370300178809,-0.01870312835433363,0.006420225513830147,0.020666728488671803
2020-10-02,-0.00409414143543152,-0.01972498177140869,-0.009494651664475384,0.02063723422565153
2020-10-03,-0.0025194375739971964,0.0008178531913418663,0.0,0.018194100072487295
2020-10-04,0.011399199427022166,0.017479160421163265,0.0,0.008700058158407015
2020-10-05,0.01159903211277169,0.003907711634822508,0.017733238545828867,0.00927133971000625
2020-10-06,-0.017504646058134066,-0.03712580364145035,-0.014216071569995825,0.010764004390042912
2020-10-07,0.0060882710901424275,0.0029130036979352347,0.01740665244398998,0.010970690206461992
2020-10-08,0.023124708925124526,0.02620615039517382,0.008862838262015726,0.01312442405179582
2020-10-09,0.013629236597062944,0.042262747082040475,0.008930094961827839,0.013220218254893015
2020-10-10,0.02095930231275278,0.01470800236634262,0.0,0.014144466223901054
2020-10-11,0.0077742124166433335,0.011252921017720796,0.0,0.012269684492621589
2020-10-12,0.01503679807902314,0.03355849488983487,0.016087583561122498,0.01182311081422368
2020-10-13,-0.011203790312466544,-0.01686863418993434,-0.006526105070468136,0.013018403890364945
2020-10-14,0.0003157232305546209,-0.0044773541995790644,-0.006283351027053907,0.013176236798628761
2020-10-15,0.005760771167350187,-0.005381532815657342,-0.0012360896401142352,0.013077901148844842
2020-10-16,-0.01506927308750361,-0.02970743726519065,-0.0006042084901749512,0.0125971664410075
2020-10-17,0.0031777181254826203,0.0071728961371237965,0.0,0.012644904862975984
2020-10-18,0.011028058853915557,0.02536968202410761,0.0,0.011376955920645327
2020-10-19,0.02252631185070797,0.004552780347713448,-0.015203418716733252,0.012415051161689134
2020-10-20,0.014843919324981414,-0.028422463780338858,0.004005519996875817,0.011729686494344109
2020-10-21,0.07614375520341321,0.06245127472350487,-0.0018926219014667733,0.025314177612584688
2020-10-22,0.011089019970212055,0.055032023655851914,0.005484999371527355,0.02529676922075824
2020-10-23,-0.0026494544392426933,-0.009682330208334755,0.0033954720390072524,0.024564170109029473
2020-10-24,0.0136506131750318,0.006566951423729428,0.0,0.024175040659311135
2020-10-25,-0.0058657541398662305,-0.015128433756102622,0.0,0.024887089481935302
2020-10-26,0.003382214014740148,-0.030351866854822607,-0.018480071949256827,0.023211656273854187
2020-10-27,0.04427990207523247,0.025663961040470307,-0.0034472132213262396,0.024539343446142968
2020-10-28,-0.02804507535445777,-0.037986127241859236,-0.03417906699102935,0.028682845558128434
2020-10-29,0.012553242153156674,-0.004941851425972588,0.010163529802588833,0.028562718670611588
2020-10-30,0.00808458072996765,-0.010110735385608915,-0.010424950120710208,0.028618828810452624
2020-10-31,0.01730869726353168,0.009848898837674147,0.0,0.018521687860822846
2020-11-01,-0.003184511845067406,0.02526667630791546,0.0,0.018752542652023245
2020-11-02,-0.013585108198026608,-0.033306859903456054,0.01120834176670682,0.019609134205408853
2020-11-03,0.02950532012761009,0.011602130737028649,0.01765599572917953,0.02099129521670033
2020-11-04,0.013147117963686394,0.03751223924387381,0.022349206324465465,0.020610104796581846
2020-11-05,0.10231863433740651,0.02965458483467409,0.019502752375752497,0.035979365394759974
2020-11-06,-0.0008965281862933772,0.09817713663290673,-0.00022814698198736494,0.03517340602095948
2020-11-07,-0.0470340843373509,-0.04179757617359514,0.0,0.038071890485553775
2020-11-08,0.04353675277640923,0.040948144234179695,0.0,0.039376429781539046
2020-11-09,-0.009512665921690977,-0.02070692244149086,0.012565250810475881,0.04010236618632779
2020-11-10,-0.0027010327388199418,0.01242014836129579,-0.001466225841803448,0.04037069097437293
2020-11-11,0.02684194109497806,0.029534169495399443,0.0074286228370861185,0.04030187525963569
2020-11-12,0.03662132734990031,-0.004223386354289427,-0.009701007886434132,0.03958200715827692
2020-11-13,0.002547552717421464,0.029546635124694687,0.01384442759958704,0.03971861578612707
2020-11-14,-0.015300456580341737,-0.030501025586850417,0.0,0.04098302018305884
2020-11-15,-0.007004593596581565,-0.027362302769762148,0.0,0.026841266983141848
2020-11-16,0.04766502135260464,0.027663890831452376,0.01248245554536398,0.030287922729173425
2020-11-17,0.05559276937282975,0.044396563964784974,-0.005378251743604845,0.02693284551617212
2020-11-18,0.008988152900985202,-0.0018236467229406639,-0.012034673963709386,0.025443382841936448
